touch_id,user_id,country,channel,campaign,touch_time,event_type,cost
370,88,CA,Meta,Brand,2025-11-04 22:14:00,click,0.77
371,88,CA,Meta,Brand,2025-10-31 22:23:00,impression,0.35
372,88,CA,TikTok,Retargeting,2025-11-12 17:51:00,click,0.55
373,89,CA,Meta,Prospecting,2025-11-03 00:38:00,impression,0.35
374,89,CA,TikTok,Prospecting,2025-11-03 14:07:00,impression,0.25
375,89,CA,YouTube,Prospecting,2025-11-08 21:26:00,impression,0.3
376,89,CA,TikTok,Prospecting,2025-11-11 20:57:00,click,0.55
377,89,CA,YouTube,Brand,2025-11-13 09:53:00,click,0.66
378,90,US,TikTok,Prospecting,2025-12-20 21:22:00,click,0.55
379,90,US,Google_Search,Prospecting,2025-12-22 20:22:00,impression,0.6
380,90,US,Apple_Search_Ads,Prospecting,2025-12-29 01:26:00,impression,0.75
381,90,US,TikTok,Prospecting,2025-12-29 09:43:00,impression,0.25
382,90,US,Apple_Search_Ads,Prospecting,2026-01-01 02:14:00,impression,0.75
383,90,US,TikTok,Prospecting,2025-12-28 17:01:00,impression,0.25
384,91,US,TikTok,Retargeting,2025-11-20 09:37:00,impression,0.25
385,91,US,TikTok,Retargeting,2025-11-22 01:25:00,impression,0.25
386,92,FR,Google_Search,Brand,2025-10-11 19:10:00,click,1.32
387,92,FR,TikTok,Brand,2025-10-15 19:08:00,impression,0.25
388,92,FR,Meta,Prospecting,2025-10-13 04:44:00,impression,0.35
389,93,MX,Google_Search,Prospecting,2025-10-13 16:47:00,impression,0.6
390,93,MX,TikTok,Prospecting,2025-10-09 23:52:00,impression,0.25
391,93,MX,TikTok,Prospecting,2025-10-13 17:35:00,impression,0.25
392,93,MX,YouTube,Prospecting,2025-10-09 10:24:00,click,0.66
393,93,MX,Meta,Prospecting,2025-10-09 19:42:00,impression,0.35
394,94,BR,TikTok,Brand,2025-12-09 11:55:00,impression,0.25
395,94,BR,Meta,Prospecting,2025-12-08 03:40:00,impression,0.35
396,94,BR,Google_Search,Brand,2025-12-06 13:26:00,click,1.32
397,94,BR,TikTok,Prospecting,2025-12-14 11:34:00,impression,0.25
398,94,BR,Meta,Prospecting,2025-12-08 23:07:00,impression,0.35
399,94,BR,Apple_Search_Ads,Prospecting,2025-12-14 08:56:00,impression,0.75
400,95,US,Google_Search,Retargeting,2025-11-04 01:51:00,impression,0.6
401,95,US,Apple_Search_Ads,Prospecting,2025-11-10 13:18:00,click,1.65
402,95,US,TikTok,Prospecting,2025-11-06 18:13:00,click,0.55
403,95,US,Google_Search,Prospecting,2025-11-04 21:00:00,impression,0.6
404,95,US,Apple_Search_Ads,Brand,2025-11-08 11:12:00,impression,0.75
405,96,DE,Meta,Prospecting,2025-11-26 06:22:00,impression,0.35
406,96,DE,Meta,Retargeting,2025-11-25 08:58:00,click,0.77
407,96,DE,Google_Search,Brand,2025-11-24 23:20:00,click,1.32
408,96,DE,Meta,Retargeting,2025-11-18 17:54:00,impression,0.35
409,96,DE,Apple_Search_Ads,Prospecting,2025-11-25 01:22:00,click,1.65
410,96,DE,TikTok,Prospecting,2025-11-24 09:00:00,impression,0.25
411,96,DE,Meta,Prospecting,2025-12-01 11:01:00,impression,0.35
412,96,DE,Meta,Prospecting,2025-12-01 07:20:00,impression,0.35
413,98,CA,TikTok,Brand,2025-12-11 15:59:00,impression,0.25
414,98,CA,Meta,Prospecting,2025-12-06 11:48:00,impression,0.35
415,98,CA,Google_Search,Retargeting,2025-12-07 09:36:00,impression,0.6
416,98,CA,YouTube,Brand,2025-12-06 08:14:00,impression,0.3
417,98,CA,Google_Search,Prospecting,2025-12-12 23:36:00,impression,0.6
418,98,CA,Google_Search,Brand,2025-12-04 11:31:00,click,1.32
419,98,CA,Meta,Prospecting,2025-12-11 05:06:00,impression,0.35
420,99,US,TikTok,Retargeting,2025-12-25 12:40:00,impression,0.25
421,99,US,Meta,Retargeting,2025-12-21 12:53:00,impression,0.35
422,99,US,Meta,Retargeting,2026-01-01 21:46:00,impression,0.35
423,99,US,Meta,Prospecting,2025-12-30 17:18:00,impression,0.35
424,99,US,Meta,Brand,2026-01-02 06:44:00,impression,0.35
425,100,US,Meta,Prospecting,2025-12-19 21:19:00,impression,0.35
426,100,US,YouTube,Prospecting,2025-12-14 21:07:00,click,0.66
427,100,US,Apple_Search_Ads,Brand,2025-12-22 00:39:00,impression,0.75
428,102,GB,Meta,Prospecting,2025-11-24 11:50:00,impression,0.35
429,102,GB,Google_Search,Brand,2025-11-17 18:30:00,impression,0.6
430,102,GB,Meta,Retargeting,2025-11-25 16:00:00,impression,0.35
431,102,GB,TikTok,Brand,2025-11-16 11:18:00,impression,0.25
432,102,GB,Google_Search,Prospecting,2025-11-19 18:54:00,impression,0.6
433,102,GB,Meta,Prospecting,2025-11-27 04:00:00,impression,0.35
434,103,CA,TikTok,Brand,2025-10-22 12:59:00,impression,0.25
435,103,CA,TikTok,Prospecting,2025-10-23 00:23:00,impression,0.25
436,103,CA,Google_Search,Prospecting,2025-10-27 12:31:00,impression,0.6
437,103,CA,Meta,Brand,2025-11-04 21:06:00,impression,0.35
438,104,MX,Meta,Prospecting,2025-12-24 00:52:00,impression,0.35
439,104,MX,Meta,Prospecting,2025-12-15 16:22:00,impression,0.35
440,104,MX,Google_Search,Brand,2025-12-13 11:29:00,click,1.32
441,104,MX,TikTok,Prospecting,2025-12-20 08:23:00,impression,0.25
442,104,MX,Meta,Brand,2025-12-23 00:53:00,click,0.77
443,104,MX,Google_Search,Prospecting,2025-12-13 19:10:00,impression,0.6
444,104,MX,TikTok,Brand,2025-12-15 00:09:00,click,0.55
445,105,FR,Meta,Prospecting,2025-10-15 09:58:00,impression,0.35
446,105,FR,TikTok,Prospecting,2025-10-15 20:38:00,impression,0.25
447,105,FR,Google_Search,Brand,2025-10-07 02:31:00,click,1.32
448,105,FR,YouTube,Prospecting,2025-10-13 04:26:00,click,0.66
449,105,FR,Meta,Prospecting,2025-10-12 00:43:00,impression,0.35
450,105,FR,Google_Search,Prospecting,2025-10-13 04:01:00,click,1.32
451,105,FR,Meta,Brand,2025-10-14 00:28:00,click,0.77
452,106,US,Meta,Brand,2025-12-19 19:24:00,impression,0.35
453,106,US,Meta,Retargeting,2025-12-27 11:43:00,impression,0.35
454,106,US,TikTok,Retargeting,2025-12-20 16:55:00,impression,0.25
455,106,US,TikTok,Retargeting,2025-12-24 16:10:00,impression,0.25
456,106,US,Google_Search,Prospecting,2025-12-14 08:27:00,click,1.32
457,106,US,TikTok,Prospecting,2025-12-25 14:37:00,impression,0.25
458,107,BR,TikTok,Prospecting,2026-01-05 23:18:00,impression,0.25
459,107,BR,Meta,Retargeting,2026-01-05 07:06:00,click,0.77
460,108,GB,TikTok,Retargeting,2025-12-21 20:17:00,click,0.55
461,108,GB,YouTube,Prospecting,2025-12-13 04:39:00,impression,0.3
462,108,GB,TikTok,Retargeting,2025-12-13 01:21:00,impression,0.25
463,108,GB,Google_Search,Brand,2025-12-20 04:08:00,click,1.32
464,108,GB,Meta,Prospecting,2025-12-19 01:45:00,impression,0.35
465,108,GB,TikTok,Brand,2025-12-15 16:47:00,impression,0.25
466,108,GB,Meta,Brand,2025-12-15 15:13:00,impression,0.35
467,109,CA,Apple_Search_Ads,Retargeting,2025-10-28 12:13:00,impression,0.75
468,110,MX,TikTok,Prospecting,2025-12-21 11:32:00,impression,0.25
469,110,MX,TikTok,Prospecting,2025-12-17 07:16:00,impression,0.25
470,110,MX,Meta,Prospecting,2025-12-24 16:35:00,impression,0.35
471,110,MX,YouTube,Brand,2025-12-11 00:37:00,impression,0.3
472,110,MX,TikTok,Prospecting,2025-12-15 23:14:00,impression,0.25
473,110,MX,Meta,Brand,2025-12-13 12:18:00,impression,0.35
474,111,DE,YouTube,Retargeting,2025-10-17 11:04:00,impression,0.3
475,111,DE,Meta,Prospecting,2025-10-19 13:03:00,impression,0.35
476,111,DE,Google_Search,Brand,2025-10-22 08:45:00,impression,0.6
477,111,DE,TikTok,Prospecting,2025-10-19 15:12:00,click,0.55
478,111,DE,Google_Search,Prospecting,2025-10-30 21:38:00,impression,0.6
479,111,DE,YouTube,Prospecting,2025-10-28 18:57:00,click,0.66
480,111,DE,YouTube,Prospecting,2025-10-24 12:46:00,impression,0.3
481,111,DE,YouTube,Retargeting,2025-10-26 02:11:00,impression,0.3
482,112,FR,Meta,Prospecting,2025-10-20 11:22:00,impression,0.35
483,112,FR,Meta,Prospecting,2025-10-16 07:52:00,impression,0.35
484,112,FR,TikTok,Prospecting,2025-10-17 17:40:00,click,0.55
485,112,FR,Google_Search,Prospecting,2025-10-16 14:09:00,impression,0.6
486,112,FR,TikTok,Retargeting,2025-10-18 18:39:00,click,0.55
487,112,FR,Meta,Prospecting,2025-10-13 02:53:00,impression,0.35
488,112,FR,Google_Search,Brand,2025-10-26 13:15:00,impression,0.6
489,113,US,YouTube,Prospecting,2025-12-09 05:25:00,impression,0.3
490,113,US,YouTube,Prospecting,2025-11-26 23:06:00,impression,0.3
491,113,US,Google_Search,Brand,2025-11-27 01:14:00,impression,0.6
492,113,US,Google_Search,Prospecting,2025-11-26 23:06:00,impression,0.6
493,113,US,TikTok,Prospecting,2025-12-04 23:52:00,impression,0.25
494,113,US,TikTok,Prospecting,2025-12-05 03:56:00,impression,0.25
495,114,ES,Meta,Brand,2025-11-23 20:31:00,impression,0.35
496,114,ES,Google_Search,Retargeting,2025-11-12 01:27:00,click,1.32
497,114,ES,Apple_Search_Ads,Brand,2025-11-17 12:16:00,click,1.65
498,114,ES,Meta,Brand,2025-11-23 22:57:00,click,0.77
499,114,ES,Meta,Prospecting,2025-11-22 04:19:00,impression,0.35
500,114,ES,Meta,Brand,2025-11-13 23:17:00,impression,0.35
501,114,ES,Google_Search,Prospecting,2025-11-22 04:43:00,impression,0.6
502,115,US,Apple_Search_Ads,Brand,2025-10-03 02:44:00,click,1.65
503,115,US,Meta,Brand,2025-10-04 17:03:00,impression,0.35
504,117,DE,Google_Search,Brand,2025-11-29 23:39:00,impression,0.6
505,117,DE,Google_Search,Prospecting,2025-11-29 05:25:00,impression,0.6
506,117,DE,Apple_Search_Ads,Brand,2025-12-03 20:21:00,impression,0.75
507,117,DE,TikTok,Brand,2025-11-24 02:59:00,impression,0.25
508,118,US,Meta,Prospecting,2025-10-28 02:29:00,impression,0.35
509,118,US,Google_Search,Prospecting,2025-10-29 02:57:00,impression,0.6
510,118,US,TikTok,Prospecting,2025-11-05 11:43:00,impression,0.25
511,118,US,Meta,Prospecting,2025-11-03 17:47:00,impression,0.35
512,118,US,YouTube,Prospecting,2025-10-27 08:45:00,click,0.66
513,118,US,Google_Search,Prospecting,2025-10-25 07:09:00,click,1.32
514,118,US,Meta,Prospecting,2025-10-28 19:40:00,impression,0.35
515,119,CA,Google_Search,Brand,2025-11-23 09:22:00,impression,0.6
516,119,CA,YouTube,Prospecting,2025-11-18 00:42:00,impression,0.3
517,119,CA,TikTok,Prospecting,2025-11-16 03:09:00,impression,0.25
518,119,CA,Google_Search,Brand,2025-11-19 15:26:00,impression,0.6
519,120,DE,Apple_Search_Ads,Brand,2025-11-02 23:32:00,impression,0.75
520,121,US,Google_Search,Retargeting,2025-12-18 20:47:00,impression,0.6
521,122,GB,TikTok,Retargeting,2025-12-18 23:49:00,click,0.55
522,122,GB,Google_Search,Prospecting,2025-12-21 10:41:00,click,1.32
523,122,GB,Meta,Prospecting,2025-12-24 13:55:00,impression,0.35
524,122,GB,Meta,Brand,2025-12-20 00:06:00,impression,0.35
525,123,DE,Google_Search,Prospecting,2025-10-31 06:18:00,impression,0.6
526,123,DE,Google_Search,Retargeting,2025-11-02 11:14:00,click,1.32
527,123,DE,TikTok,Brand,2025-11-05 13:45:00,click,0.55
528,124,MX,Google_Search,Brand,2025-12-17 02:25:00,impression,0.6
529,124,MX,Meta,Retargeting,2025-12-13 03:24:00,click,0.77
530,124,MX,TikTok,Prospecting,2025-12-11 03:00:00,impression,0.25
531,124,MX,Meta,Retargeting,2025-12-10 12:36:00,impression,0.35
532,124,MX,YouTube,Retargeting,2025-12-23 05:52:00,impression,0.3
533,124,MX,Google_Search,Retargeting,2025-12-11 10:28:00,impression,0.6
534,124,MX,Meta,Prospecting,2025-12-20 17:53:00,impression,0.35
535,124,MX,TikTok,Brand,2025-12-14 23:06:00,impression,0.25
536,125,DE,YouTube,Retargeting,2025-12-19 14:17:00,impression,0.3
537,125,DE,TikTok,Prospecting,2025-12-21 04:00:00,click,0.55
538,125,DE,YouTube,Prospecting,2025-12-16 20:58:00,click,0.66
539,125,DE,YouTube,Retargeting,2025-12-12 13:56:00,impression,0.3
540,125,DE,Meta,Prospecting,2025-12-15 15:06:00,impression,0.35
541,126,US,Google_Search,Prospecting,2025-12-06 21:00:00,impression,0.6
542,127,US,Google_Search,Brand,2025-12-21 12:18:00,impression,0.6
543,128,CA,Meta,Brand,2025-12-20 00:34:00,impression,0.35
544,128,CA,TikTok,Brand,2025-12-12 18:08:00,impression,0.25
545,128,CA,Google_Search,Brand,2025-12-10 00:01:00,impression,0.6
546,128,CA,TikTok,Retargeting,2025-12-19 09:35:00,impression,0.25
547,128,CA,Meta,Prospecting,2025-12-23 14:54:00,click,0.77
548,128,CA,Meta,Retargeting,2025-12-17 01:13:00,impression,0.35
549,129,US,Meta,Brand,2026-01-05 11:35:00,impression,0.35
550,129,US,TikTok,Retargeting,2025-12-29 18:27:00,impression,0.25
551,130,US,TikTok,Brand,2025-12-31 17:34:00,impression,0.25
552,130,US,Meta,Retargeting,2025-12-28 10:19:00,impression,0.35
553,130,US,TikTok,Retargeting,2025-12-24 03:17:00,click,0.55
554,130,US,Google_Search,Prospecting,2025-12-31 13:13:00,impression,0.6
555,130,US,Google_Search,Prospecting,2026-01-04 18:44:00,click,1.32
556,131,ES,Meta,Brand,2025-11-21 02:25:00,impression,0.35
557,131,ES,TikTok,Prospecting,2025-11-15 22:37:00,impression,0.25
558,131,ES,Meta,Prospecting,2025-11-22 20:59:00,impression,0.35
559,131,ES,Google_Search,Prospecting,2025-11-17 11:49:00,impression,0.6
560,131,ES,TikTok,Prospecting,2025-11-17 02:07:00,impression,0.25
561,132,BR,Apple_Search_Ads,Prospecting,2025-10-12 00:04:00,impression,0.75
562,132,BR,YouTube,Brand,2025-10-19 02:55:00,impression,0.3
563,132,BR,YouTube,Prospecting,2025-10-24 22:47:00,impression,0.3
564,132,BR,Apple_Search_Ads,Prospecting,2025-10-23 19:15:00,impression,0.75
565,132,BR,Meta,Retargeting,2025-10-13 15:55:00,impression,0.35
566,132,BR,Meta,Retargeting,2025-10-23 15:28:00,impression,0.35
567,132,BR,TikTok,Prospecting,2025-10-20 13:17:00,impression,0.25
568,132,BR,Apple_Search_Ads,Prospecting,2025-10-21 21:58:00,click,1.65
569,133,US,Meta,Retargeting,2025-12-17 19:16:00,impression,0.35
570,133,US,Meta,Prospecting,2025-12-10 05:35:00,click,0.77
571,133,US,YouTube,Prospecting,2025-12-21 20:10:00,impression,0.3
572,133,US,TikTok,Brand,2025-12-19 18:48:00,impression,0.25
573,133,US,Meta,Prospecting,2025-12-09 10:12:00,impression,0.35
574,134,US,Google_Search,Prospecting,2025-11-19 15:06:00,impression,0.6
575,134,US,Meta,Retargeting,2025-11-24 15:29:00,impression,0.35
576,134,US,Meta,Prospecting,2025-11-29 11:43:00,impression,0.35
577,134,US,Apple_Search_Ads,Prospecting,2025-11-21 01:27:00,impression,0.75
578,134,US,Google_Search,Prospecting,2025-11-27 20:55:00,impression,0.6
579,134,US,Apple_Search_Ads,Prospecting,2025-11-25 20:40:00,impression,0.75
580,134,US,Meta,Retargeting,2025-11-28 09:06:00,impression,0.35
581,134,US,TikTok,Prospecting,2025-11-21 21:24:00,impression,0.25
582,135,ES,TikTok,Retargeting,2026-01-03 05:28:00,impression,0.25
583,135,ES,Google_Search,Brand,2025-12-30 17:09:00,impression,0.6
584,135,ES,Meta,Brand,2025-12-29 17:03:00,click,0.77
585,135,ES,YouTube,Brand,2026-01-06 08:10:00,impression,0.3
586,136,MX,Google_Search,Prospecting,2025-11-10 02:57:00,impression,0.6
587,136,MX,Google_Search,Prospecting,2025-11-13 20:58:00,click,1.32
588,136,MX,Google_Search,Prospecting,2025-11-17 08:32:00,impression,0.6
589,137,ES,Meta,Prospecting,2025-11-07 14:31:00,impression,0.35
590,137,ES,Google_Search,Brand,2025-11-02 11:47:00,impression,0.6
591,137,ES,Google_Search,Prospecting,2025-11-07 13:12:00,impression,0.6
592,137,ES,Meta,Retargeting,2025-11-04 22:51:00,impression,0.35
593,139,MX,Meta,Prospecting,2025-11-06 20:35:00,click,0.77
594,139,MX,Apple_Search_Ads,Prospecting,2025-11-09 05:47:00,impression,0.75
595,139,MX,TikTok,Retargeting,2025-11-10 13:01:00,click,0.55
596,139,MX,Google_Search,Prospecting,2025-11-14 19:12:00,impression,0.6
597,141,DE,Meta,Retargeting,2025-11-24 20:58:00,impression,0.35
598,141,DE,TikTok,Retargeting,2025-12-02 23:17:00,impression,0.25
599,142,BR,Meta,Prospecting,2026-01-02 10:24:00,impression,0.35
600,142,BR,Meta,Prospecting,2026-01-01 11:16:00,impression,0.35
601,142,BR,Meta,Prospecting,2026-01-06 07:09:00,impression,0.35
602,142,BR,Google_Search,Prospecting,2026-01-06 16:31:00,impression,0.6
603,142,BR,Google_Search,Brand,2026-01-09 00:50:00,impression,0.6
604,142,BR,Google_Search,Prospecting,2026-01-03 23:59:00,impression,0.6
605,143,CA,Apple_Search_Ads,Prospecting,2025-11-15 17:04:00,click,1.65
606,143,CA,TikTok,Prospecting,2025-11-16 09:30:00,click,0.55
607,144,FR,Meta,Brand,2025-12-05 09:27:00,impression,0.35
608,144,FR,Meta,Prospecting,2025-12-17 01:37:00,impression,0.35
609,144,FR,Meta,Prospecting,2025-12-06 11:45:00,impression,0.35
610,144,FR,YouTube,Brand,2025-12-16 20:31:00,impression,0.3
611,144,FR,YouTube,Prospecting,2025-12-13 06:15:00,click,0.66
612,144,FR,Google_Search,Prospecting,2025-12-13 23:32:00,impression,0.6
613,144,FR,Google_Search,Retargeting,2025-12-15 02:41:00,impression,0.6
614,144,FR,Apple_Search_Ads,Brand,2025-12-04 03:48:00,impression,0.75
615,145,CA,TikTok,Prospecting,2026-01-01 07:38:00,impression,0.25
616,146,ES,TikTok,Prospecting,2025-09-27 04:58:00,impression,0.25
617,146,ES,Meta,Retargeting,2025-10-01 07:16:00,impression,0.35
618,146,ES,Apple_Search_Ads,Brand,2025-10-01 18:17:00,impression,0.75
619,146,ES,Google_Search,Prospecting,2025-10-05 21:05:00,impression,0.6
620,147,US,TikTok,Prospecting,2025-12-13 09:40:00,impression,0.25
621,147,US,Google_Search,Prospecting,2025-12-09 01:14:00,impression,0.6
622,147,US,TikTok,Retargeting,2025-12-16 11:44:00,impression,0.25
623,147,US,TikTok,Brand,2025-12-10 14:53:00,impression,0.25
624,147,US,TikTok,Retargeting,2025-12-16 18:09:00,impression,0.25
625,148,CA,TikTok,Prospecting,2025-11-14 00:44:00,impression,0.25
626,148,CA,Apple_Search_Ads,Retargeting,2025-11-04 11:10:00,impression,0.75
627,148,CA,TikTok,Brand,2025-11-16 04:27:00,impression,0.25
628,148,CA,Meta,Prospecting,2025-11-04 15:57:00,impression,0.35
629,148,CA,Meta,Brand,2025-11-06 13:46:00,impression,0.35
630,148,CA,TikTok,Retargeting,2025-11-09 06:01:00,impression,0.25
631,148,CA,Apple_Search_Ads,Retargeting,2025-11-12 11:13:00,click,1.65
632,148,CA,Google_Search,Prospecting,2025-11-03 01:38:00,click,1.32
633,149,MX,Meta,Retargeting,2025-11-03 16:47:00,click,0.77
634,149,MX,TikTok,Brand,2025-11-01 12:02:00,impression,0.25
635,149,MX,Meta,Retargeting,2025-11-01 13:51:00,click,0.77
636,149,MX,Google_Search,Prospecting,2025-11-03 06:57:00,impression,0.6
637,149,MX,TikTok,Retargeting,2025-11-01 15:05:00,impression,0.25
638,149,MX,YouTube,Prospecting,2025-11-07 19:27:00,impression,0.3
639,150,ES,TikTok,Retargeting,2025-12-28 08:10:00,impression,0.25
640,150,ES,Meta,Retargeting,2025-12-29 17:52:00,impression,0.35
641,150,ES,Google_Search,Retargeting,2025-12-27 08:30:00,impression,0.6
642,150,ES,Meta,Prospecting,2026-01-02 00:12:00,impression,0.35
643,152,DE,Google_Search,Prospecting,2025-11-28 15:42:00,impression,0.6
644,152,DE,Meta,Retargeting,2025-11-21 10:51:00,impression,0.35
645,152,DE,Google_Search,Retargeting,2025-11-21 04:01:00,impression,0.6
646,152,DE,Apple_Search_Ads,Retargeting,2025-11-27 10:28:00,impression,0.75
647,153,GB,Google_Search,Retargeting,2025-11-16 08:47:00,impression,0.6
648,154,GB,TikTok,Brand,2025-10-29 20:52:00,impression,0.25
649,154,GB,Apple_Search_Ads,Retargeting,2025-10-21 00:13:00,impression,0.75
650,154,GB,Apple_Search_Ads,Retargeting,2025-10-18 17:22:00,click,1.65
651,154,GB,Google_Search,Prospecting,2025-10-16 09:32:00,click,1.32
652,154,GB,Apple_Search_Ads,Retargeting,2025-10-25 13:18:00,impression,0.75
653,154,GB,YouTube,Brand,2025-10-16 19:36:00,impression,0.3
654,155,GB,Google_Search,Retargeting,2025-10-16 23:03:00,impression,0.6
655,155,GB,Google_Search,Prospecting,2025-10-20 11:40:00,impression,0.6
656,155,GB,YouTube,Brand,2025-10-13 15:09:00,impression,0.3
657,155,GB,Apple_Search_Ads,Brand,2025-10-15 22:26:00,impression,0.75
658,156,ES,Google_Search,Prospecting,2025-10-15 08:14:00,impression,0.6
659,157,US,Google_Search,Prospecting,2025-11-14 01:12:00,impression,0.6
660,157,US,Google_Search,Brand,2025-11-17 15:09:00,click,1.32
661,157,US,Meta,Brand,2025-11-12 13:38:00,click,0.77
662,157,US,TikTok,Retargeting,2025-11-17 20:56:00,click,0.55
663,157,US,YouTube,Prospecting,2025-11-13 10:08:00,impression,0.3
664,157,US,Google_Search,Retargeting,2025-11-15 16:27:00,click,1.32
665,157,US,Meta,Retargeting,2025-11-16 10:38:00,impression,0.35
666,159,US,Google_Search,Retargeting,2025-12-13 02:57:00,impression,0.6
667,159,US,Google_Search,Prospecting,2025-12-13 12:36:00,impression,0.6
668,159,US,Apple_Search_Ads,Brand,2025-12-12 22:43:00,click,1.65
669,159,US,Meta,Retargeting,2025-12-19 04:11:00,impression,0.35
670,159,US,Apple_Search_Ads,Prospecting,2025-12-09 16:59:00,impression,0.75
671,159,US,Meta,Retargeting,2025-12-19 11:26:00,impression,0.35
672,159,US,YouTube,Retargeting,2025-12-19 13:45:00,impression,0.3
673,159,US,TikTok,Brand,2025-12-12 01:11:00,impression,0.25
674,160,US,TikTok,Brand,2025-10-18 13:01:00,impression,0.25
675,160,US,Apple_Search_Ads,Brand,2025-10-17 14:18:00,impression,0.75
676,160,US,Google_Search,Prospecting,2025-10-11 17:37:00,impression,0.6
677,160,US,Google_Search,Prospecting,2025-10-17 04:11:00,impression,0.6
678,160,US,Google_Search,Prospecting,2025-10-19 05:15:00,impression,0.6
679,160,US,YouTube,Prospecting,2025-10-12 12:44:00,click,0.66
680,160,US,TikTok,Brand,2025-10-16 14:13:00,impression,0.25
681,161,US,Meta,Prospecting,2025-10-11 08:11:00,impression,0.35
682,161,US,Google_Search,Prospecting,2025-10-20 15:22:00,impression,0.6
683,161,US,Google_Search,Retargeting,2025-10-16 06:01:00,impression,0.6
684,161,US,Meta,Retargeting,2025-10-11 08:33:00,impression,0.35
685,161,US,Apple_Search_Ads,Prospecting,2025-10-23 06:56:00,impression,0.75
686,161,US,Meta,Prospecting,2025-10-12 05:53:00,impression,0.35
687,161,US,TikTok,Prospecting,2025-10-11 12:43:00,click,0.55
688,161,US,Google_Search,Retargeting,2025-10-19 07:04:00,impression,0.6
689,162,FR,Meta,Prospecting,2025-12-22 06:33:00,impression,0.35
690,162,FR,YouTube,Brand,2025-12-16 03:25:00,impression,0.3
691,163,FR,Meta,Prospecting,2025-12-05 20:29:00,impression,0.35
692,165,GB,Google_Search,Brand,2025-11-05 15:17:00,impression,0.6
693,165,GB,Google_Search,Prospecting,2025-11-06 12:03:00,impression,0.6
694,167,BR,TikTok,Retargeting,2025-12-04 17:57:00,impression,0.25
